timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox
2022-12-13T21:18:27.253Z,terre ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:27.390Z,terre ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:27.550Z,terre ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:27.702Z,terre ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:27.909Z,terre , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:28.269Z,comment ,c,c,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:28.397Z,comment ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:28.613Z,comment ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:28.774Z,comment ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:28.949Z,comment ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:29.044Z,comment ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:29.721Z,comment ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:29.840Z,comment , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:30.205Z,boite ,b,b,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:30.357Z,boite ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:30.757Z,boite ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:31.165Z,boite ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:31.317Z,boite ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:31.493Z,boite , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:31.823Z,maintenant ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:31.933Z,maintenant ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:32.062Z,maintenant ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:32.509Z,maintenant ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:33.214Z,maintenant ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:33.365Z,maintenant ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:33.525Z,maintenant ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:34.374Z,maintenant ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:34.542Z,maintenant ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:34.725Z,maintenant ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:35.070Z,maintenant , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:35.301Z,image ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:35.654Z,image ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:35.838Z,image ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:36.150Z,image ,g,g,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:36.227Z,image ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:36.397Z,image , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:36.629Z,elle ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:36.869Z,elle ,l,l,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:37.045Z,elle ,l,l,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:37.205Z,elle , ,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:37.437Z,annee ,e,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:38.342Z,annee ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:38.525Z,annee ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:38.710Z,annee ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:38.845Z,annee ,a,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:39.470Z,annee ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:39.646Z,annee ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:39.742Z,annee , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:40.022Z,vivre ,v,v,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:40.600Z,vivre ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:40.726Z,vivre ,v,v,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:41.314Z,vivre ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:41.386Z,vivre ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:41.639Z,vivre , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:41.894Z,mere ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:42.205Z,mere ,r,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:42.326Z,mere ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.182Z,mere ,e,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.286Z,mere ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.383Z,mere ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.614Z,mere , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.910Z,ma ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:43.992Z,ma ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:44.121Z,ma , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:44.421Z,ce ,c,c,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:44.845Z,ce ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:44.983Z,ce , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:45.262Z,tel ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:46.118Z,tel ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:46.414Z,tel ,l,l,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:46.565Z,tel , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:46.861Z,tout ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:47.007Z,tout ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:47.390Z,tout ,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:47.662Z,tout ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:47.798Z,tout , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:48.286Z,cause ,c,c,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:48.462Z,cause ,u,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:48.598Z,cause ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:49.341Z,cause ,a,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:49.478Z,cause ,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:49.622Z,cause ,s,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:49.774Z,cause ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:49.878Z,cause , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:50.357Z,chose ,c,c,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:50.478Z,chose ,h,h,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:50.614Z,chose ,i,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:50.910Z,chose ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:51.552Z,chose ,o,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:51.647Z,chose ,s,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:51.774Z,chose ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:51.904Z,chose , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:52.104Z,appel ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:52.743Z,appel ,p,p,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:52.918Z,appel ,p,p,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:53.118Z,appel ,l,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:53.703Z,appel ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:53.895Z,appel ,l,l,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:54.030Z,appel , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:54.486Z,de ,d,d,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:54.614Z,de ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:54.757Z,de , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:55.111Z,temps ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:55.326Z,temps ,r,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:56.197Z,temps ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:56.398Z,temps ,m,m,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:56.558Z,temps ,a,p,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:56.926Z,temps ,p,p,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:57.551Z,temps ,p,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:57.942Z,temps ,s,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:58.118Z,temps , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:58.606Z,beaucoup ,b,b,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:58.806Z,beaucoup ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:59.022Z,beaucoup ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:18:59.470Z,beaucoup ,c,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:00.302Z,beaucoup ,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:00.566Z,beaucoup ,c,c,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:00.950Z,beaucoup ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:01.814Z,beaucoup ,l,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:03.129Z,beaucoup ,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:03.656Z,beaucoup ,p,p,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:03.792Z,beaucoup , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:03.968Z,arriere ,a,a,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:04.135Z,arriere ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:04.303Z,arriere ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:04.455Z,arriere ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:04.902Z,arriere ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:05.183Z,arriere ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:05.311Z,arriere ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:05.567Z,arriere , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:05.823Z,ne ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:05.936Z,ne ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:06.110Z,ne , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:06.430Z,dire ,d,d,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:06.582Z,dire ,i,i,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:07.071Z,dire ,e,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:07.653Z,dire ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:07.791Z,dire ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:07.967Z,dire , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:08.166Z,notre ,n,n,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:08.304Z,notre ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:09.303Z,notre ,t,t,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:09.422Z,notre ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:09.575Z,notre ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:10.038Z,notre , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:11.295Z,jouer ,b,j,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:11.975Z,jouer ,j,j,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:12.215Z,jouer ,o,o,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:12.391Z,jouer ,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:13.152Z,jouer ,e,e,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:13.272Z,jouer ,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:13.462Z,jouer , , ,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:13.775Z,sur,s,s,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:14.520Z,sur,u,u,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:14.895Z,sur,t,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:19:15.360Z,sur,r,r,semicolemakdh,9,words,25,french,null
2022-12-13T21:20:01.585Z,avancer ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:01.715Z,avancer ,v,v,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:01.817Z,avancer ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:02.057Z,avancer ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:02.400Z,avancer ,c,c,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:02.568Z,avancer ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:03.024Z,avancer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:03.152Z,avancer , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:03.712Z,paquet ,p,p,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:03.825Z,paquet ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:04.393Z,paquet ,q,q,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:04.768Z,paquet ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:05.000Z,paquet ,r,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:05.104Z,paquet ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:05.959Z,paquet ,e,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:06.057Z,paquet ,t,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:06.177Z,paquet , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:06.955Z,pour ,p,p,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:07.176Z,pour ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:07.328Z,pour ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:07.617Z,pour ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:07.843Z,pour , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:08.097Z,marquer ,m,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:08.304Z,marquer ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:08.848Z,marquer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:09.241Z,marquer ,q,q,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:09.521Z,marquer ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:09.850Z,marquer ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:10.123Z,marquer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:10.306Z,marquer , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:10.740Z,noir ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:10.909Z,noir ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:11.188Z,noir ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:11.436Z,noir ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:11.581Z,noir , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:11.853Z,mer ,m,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:12.030Z,mer ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:12.238Z,mer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:12.422Z,mer , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:12.886Z,pourquoi ,p,p,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:13.128Z,pourquoi ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:13.303Z,pourquoi ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:13.511Z,pourquoi ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:14.083Z,pourquoi ,q,q,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:14.416Z,pourquoi ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:14.608Z,pourquoi ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:14.944Z,pourquoi ,e,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:15.557Z,pourquoi ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:15.706Z,pourquoi , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:15.963Z,leur ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:16.195Z,leur ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:16.491Z,leur ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:16.859Z,leur ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:16.996Z,leur , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:17.726Z,reprendre ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:17.845Z,reprendre ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:18.717Z,reprendre ,p,p,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:18.894Z,reprendre ,e,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:19.910Z,reprendre ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:20.032Z,reprendre ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:20.150Z,reprendre ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:20.687Z,reprendre ,d,d,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:20.911Z,reprendre ,e,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:21.635Z,reprendre ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:21.808Z,reprendre ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:22.047Z,reprendre , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:22.352Z,ailleurs ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:22.513Z,ailleurs ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:22.769Z,ailleurs ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:22.961Z,ailleurs ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:23.137Z,ailleurs ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:23.409Z,ailleurs ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:23.801Z,ailleurs ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:24.018Z,ailleurs ,s,s,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:24.177Z,ailleurs , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:24.537Z,celui ,c,c,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:24.898Z,celui ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:25.155Z,celui ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:26.075Z,celui ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:26.411Z,celui ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:26.603Z,celui , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:27.067Z,facile ,f,f,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:27.275Z,facile ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:27.572Z,facile ,c,c,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:28.207Z,facile ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:28.476Z,facile ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:28.652Z,facile ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:28.789Z,facile , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:28.981Z,armer ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:29.316Z,armer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:29.829Z,armer ,m,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:30.101Z,armer ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:30.365Z,armer ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:30.495Z,armer , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:30.895Z,degager ,d,d,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:31.533Z,degager ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:31.949Z,degager ,g,g,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:32.070Z,degager ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:32.750Z,degager ,g,g,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:32.958Z,degager ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:33.198Z,degager ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:33.313Z,degager , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:33.710Z,tenir ,t,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:34.110Z,tenir ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:34.383Z,tenir ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:34.583Z,tenir ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:34.944Z,tenir ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:35.071Z,tenir , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:35.327Z,immobile ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:35.560Z,immobile ,n,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:35.792Z,immobile ,m,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:36.575Z,immobile ,m,m,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:36.735Z,immobile ,m,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:37.088Z,immobile ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:37.656Z,immobile ,b,b,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:37.683Z,immobile ,p,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:38.454Z,immobile ,i,i,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:38.704Z,immobile ,l,l,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:38.905Z,immobile ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:39.064Z,immobile , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:39.576Z,dent ,d,d,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:39.800Z,dent ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:39.937Z,dent ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:40.145Z,dent ,t,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:40.273Z,dent , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:40.649Z,quarante ,q,q,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:40.816Z,quarante ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:41.339Z,quarante ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:41.649Z,quarante ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:41.881Z,quarante ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:42.497Z,quarante ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:42.681Z,quarante ,t,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:42.849Z,quarante ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:43.009Z,quarante , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:43.468Z,sonner ,s,s,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:43.610Z,sonner ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:43.809Z,sonner ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:43.985Z,sonner ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:44.177Z,sonner ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:44.441Z,sonner ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:44.586Z,sonner , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:45.243Z,courant ,c,c,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:45.395Z,courant ,o,o,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:45.626Z,courant ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:46.498Z,courant ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:46.674Z,courant ,a,a,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:46.843Z,courant ,n,n,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:47.161Z,courant ,t,t,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:47.306Z,courant , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:47.762Z,peur ,p,p,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:48.090Z,peur ,e,e,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:48.362Z,peur ,u,u,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:48.546Z,peur ,r,r,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:48.714Z,peur , , ,semicolemakdh,10,words,25,french 1k,null
2022-12-13T21:20:48.994Z,avance ,a,a,semicolemakdh,10,words,25,french 1k,null
