timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cpm
2022-12-12 14:03:54.419,against ,s,s,semicolemakdh,203,words,10,english,null,0 days 00:00:00.135000
2022-12-12 14:03:54.637,against ,t,t,semicolemakdh,203,words,10,english,null,0 days 00:00:00.218000
2022-12-12 14:03:54.774,against , , ,semicolemakdh,203,words,10,english,null,0 days 00:00:00.137000
2022-12-12 14:03:54.909,also ,a,a,semicolemakdh,203,words,10,english,null,0 days 00:00:00.135000
2022-12-12 14:03:55.179,also ,l,l,semicolemakdh,203,words,10,english,null,0 days 00:00:00.270000
2022-12-12 14:03:55.319,also ,s,s,semicolemakdh,203,words,10,english,null,0 days 00:00:00.140000
2022-12-12 14:03:55.453,also ,o,o,semicolemakdh,203,words,10,english,null,0 days 00:00:00.134000
2022-12-12 14:03:55.571,also , , ,semicolemakdh,203,words,10,english,null,0 days 00:00:00.118000
2022-12-12 14:03:55.885,if ,o,i,semicolemakdh,203,words,10,english,null,0 days 00:00:00.314000
2022-12-12 14:03:56.820,if ,i,i,semicolemakdh,203,words,10,english,null,0 days 00:00:00.935000
2022-12-12 14:03:56.941,if ,f,f,semicolemakdh,203,words,10,english,null,0 days 00:00:00.121000
2022-12-12 14:03:57.101,if , , ,semicolemakdh,203,words,10,english,null,0 days 00:00:00.160000
2022-12-12 14:03:57.420,one ,o,o,semicolemakdh,203,words,10,english,null,0 days 00:00:00.319000
2022-12-12 14:03:57.548,one ,n,n,semicolemakdh,203,words,10,english,null,0 days 00:00:00.128000
2022-12-12 14:03:57.685,one ,e,e,semicolemakdh,203,words,10,english,null,0 days 00:00:00.137000
2022-12-12 14:03:57.804,one , , ,semicolemakdh,203,words,10,english,null,0 days 00:00:00.119000
2022-12-12 14:03:57.996,these,t,t,semicolemakdh,203,words,10,english,null,0 days 00:00:00.192000
2022-12-12 14:03:58.156,these,h,h,semicolemakdh,203,words,10,english,null,0 days 00:00:00.160000
2022-12-12 14:03:58.188,these,e,e,semicolemakdh,203,words,10,english,null,0 days 00:00:00.032000
2022-12-12 14:03:58.324,these,s,s,semicolemakdh,203,words,10,english,null,0 days 00:00:00.136000
2022-12-12 14:03:58.460,these,e,e,semicolemakdh,203,words,10,english,null,0 days 00:00:00.136000
2022-12-12 14:04:52.586,after ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:54.126000
2022-12-12 14:04:52.685,after ,f,f,semicolemakdh,204,words,10,english,null,0 days 00:00:00.099000
2022-12-12 14:04:52.886,after ,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.201000
2022-12-12 14:04:53.010,after ,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.124000
2022-12-12 14:04:53.133,after ,r,r,semicolemakdh,204,words,10,english,null,0 days 00:00:00.123000
2022-12-12 14:04:53.360,after , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.227000
2022-12-12 14:04:53.765,take ,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.405000
2022-12-12 14:04:53.838,take ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:00.073000
2022-12-12 14:04:54.081,take ,k,k,semicolemakdh,204,words,10,english,null,0 days 00:00:00.243000
2022-12-12 14:04:54.237,take ,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.156000
2022-12-12 14:04:54.377,take , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.140000
2022-12-12 14:04:54.500,what ,w,w,semicolemakdh,204,words,10,english,null,0 days 00:00:00.123000
2022-12-12 14:04:54.664,what ,h,h,semicolemakdh,204,words,10,english,null,0 days 00:00:00.164000
2022-12-12 14:04:55.117,what ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:00.453000
2022-12-12 14:04:55.248,what ,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.131000
2022-12-12 14:04:55.449,what , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.201000
2022-12-12 14:04:55.679,or ,o,o,semicolemakdh,204,words,10,english,null,0 days 00:00:00.230000
2022-12-12 14:04:55.895,or ,p,r,semicolemakdh,204,words,10,english,null,0 days 00:00:00.216000
2022-12-12 14:04:56.070,or , ,r,semicolemakdh,204,words,10,english,null,0 days 00:00:00.175000
2022-12-12 14:04:56.774,too ,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.704000
2022-12-12 14:04:56.896,too ,o,o,semicolemakdh,204,words,10,english,null,0 days 00:00:00.122000
2022-12-12 14:04:57.048,too ,o,o,semicolemakdh,204,words,10,english,null,0 days 00:00:00.152000
2022-12-12 14:04:57.192,too , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.144000
2022-12-12 14:04:57.504,mean ,m,m,semicolemakdh,204,words,10,english,null,0 days 00:00:00.312000
2022-12-12 14:04:57.711,mean ,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.207000
2022-12-12 14:04:57.835,mean ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:00.124000
2022-12-12 14:04:58.005,mean ,n,n,semicolemakdh,204,words,10,english,null,0 days 00:00:00.170000
2022-12-12 14:04:58.168,mean , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.163000
2022-12-12 14:04:58.469,fact ,f,f,semicolemakdh,204,words,10,english,null,0 days 00:00:00.301000
2022-12-12 14:04:58.789,fact ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:00.320000
2022-12-12 14:04:58.942,fact ,c,c,semicolemakdh,204,words,10,english,null,0 days 00:00:00.153000
2022-12-12 14:04:59.183,fact ,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.241000
2022-12-12 14:04:59.297,fact , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.114000
2022-12-12 14:04:59.470,and ,a,a,semicolemakdh,204,words,10,english,null,0 days 00:00:00.173000
2022-12-12 14:05:00.016,and ,n,n,semicolemakdh,204,words,10,english,null,0 days 00:00:00.546000
2022-12-12 14:05:00.121,and ,d,d,semicolemakdh,204,words,10,english,null,0 days 00:00:00.105000
2022-12-12 14:05:00.310,and , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.189000
2022-12-12 14:05:00.663,very ,v,v,semicolemakdh,204,words,10,english,null,0 days 00:00:00.353000
2022-12-12 14:05:00.834,very ,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.171000
2022-12-12 14:05:00.957,very ,r,r,semicolemakdh,204,words,10,english,null,0 days 00:00:00.123000
2022-12-12 14:05:01.253,very ,y,y,semicolemakdh,204,words,10,english,null,0 days 00:00:00.296000
2022-12-12 14:05:01.368,very , , ,semicolemakdh,204,words,10,english,null,0 days 00:00:00.115000
2022-12-12 14:05:01.599,interest,i,i,semicolemakdh,204,words,10,english,null,0 days 00:00:00.231000
2022-12-12 14:05:01.744,interest,n,n,semicolemakdh,204,words,10,english,null,0 days 00:00:00.145000
2022-12-12 14:05:01.923,interest,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.179000
2022-12-12 14:05:02.189,interest,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.266000
2022-12-12 14:05:02.557,interest,r,r,semicolemakdh,204,words,10,english,null,0 days 00:00:00.368000
2022-12-12 14:05:02.800,interest,s,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.243000
2022-12-12 14:05:03.755,interest,e,e,semicolemakdh,204,words,10,english,null,0 days 00:00:00.955000
2022-12-12 14:05:04.142,interest,t,s,semicolemakdh,204,words,10,english,null,0 days 00:00:00.387000
2022-12-12 14:05:04.626,interest,s,s,semicolemakdh,204,words,10,english,null,0 days 00:00:00.484000
2022-12-12 14:05:04.673,interest,t,t,semicolemakdh,204,words,10,english,null,0 days 00:00:00.047000
2022-12-12 14:05:06.842,most ,m,m,semicolemakdh,205,words,10,english,null,0 days 00:00:02.169000
2022-12-12 14:05:06.877,most ,o,o,semicolemakdh,205,words,10,english,null,0 days 00:00:00.035000
2022-12-12 14:05:06.999,most ,s,s,semicolemakdh,205,words,10,english,null,0 days 00:00:00.122000
2022-12-12 14:05:07.093,most ,t,t,semicolemakdh,205,words,10,english,null,0 days 00:00:00.094000
2022-12-12 14:05:07.258,most , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.165000
2022-12-12 14:05:07.327,around ,a,a,semicolemakdh,205,words,10,english,null,0 days 00:00:00.069000
2022-12-12 14:05:07.963,around ,r,r,semicolemakdh,205,words,10,english,null,0 days 00:00:00.636000
2022-12-12 14:05:08.194,around ,o,o,semicolemakdh,205,words,10,english,null,0 days 00:00:00.231000
2022-12-12 14:05:08.367,around ,u,u,semicolemakdh,205,words,10,english,null,0 days 00:00:00.173000
2022-12-12 14:05:08.795,around ,n,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.428000
2022-12-12 14:05:09.045,around ,d,d,semicolemakdh,205,words,10,english,null,0 days 00:00:00.250000
2022-12-12 14:05:09.368,around , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.323000
2022-12-12 14:05:10.182,mean ,m,m,semicolemakdh,205,words,10,english,null,0 days 00:00:00.814000
2022-12-12 14:05:10.393,mean ,e,e,semicolemakdh,205,words,10,english,null,0 days 00:00:00.211000
2022-12-12 14:05:10.498,mean ,a,a,semicolemakdh,205,words,10,english,null,0 days 00:00:00.105000
2022-12-12 14:05:10.657,mean ,n,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.159000
2022-12-12 14:05:10.810,mean , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.153000
2022-12-12 14:05:11.183,public ,p,p,semicolemakdh,205,words,10,english,null,0 days 00:00:00.373000
2022-12-12 14:05:11.293,public ,u,u,semicolemakdh,205,words,10,english,null,0 days 00:00:00.110000
2022-12-12 14:05:11.475,public ,m,b,semicolemakdh,205,words,10,english,null,0 days 00:00:00.182000
2022-12-12 14:05:12.213,public ,b,b,semicolemakdh,205,words,10,english,null,0 days 00:00:00.738000
2022-12-12 14:05:12.662,public ,l,l,semicolemakdh,205,words,10,english,null,0 days 00:00:00.449000
2022-12-12 14:05:12.919,public ,i,i,semicolemakdh,205,words,10,english,null,0 days 00:00:00.257000
2022-12-12 14:05:13.180,public ,c,c,semicolemakdh,205,words,10,english,null,0 days 00:00:00.261000
2022-12-12 14:05:13.329,public , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.149000
2022-12-12 14:05:14.000,begin ,b,b,semicolemakdh,205,words,10,english,null,0 days 00:00:00.671000
2022-12-12 14:05:14.149,begin ,e,e,semicolemakdh,205,words,10,english,null,0 days 00:00:00.149000
2022-12-12 14:05:14.487,begin ,g,g,semicolemakdh,205,words,10,english,null,0 days 00:00:00.338000
2022-12-12 14:05:14.663,begin ,i,i,semicolemakdh,205,words,10,english,null,0 days 00:00:00.176000
2022-12-12 14:05:14.777,begin ,n,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.114000
2022-12-12 14:05:14.950,begin , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.173000
2022-12-12 14:05:15.127,if ,i,i,semicolemakdh,205,words,10,english,null,0 days 00:00:00.177000
2022-12-12 14:05:15.601,if ,f,f,semicolemakdh,205,words,10,english,null,0 days 00:00:00.474000
2022-12-12 14:05:15.762,if , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.161000
2022-12-12 14:05:16.101,little ,l,l,semicolemakdh,205,words,10,english,null,0 days 00:00:00.339000
2022-12-12 14:05:16.302,little ,i,i,semicolemakdh,205,words,10,english,null,0 days 00:00:00.201000
2022-12-12 14:05:16.533,little ,t,t,semicolemakdh,205,words,10,english,null,0 days 00:00:00.231000
2022-12-12 14:05:16.948,little ,t,t,semicolemakdh,205,words,10,english,null,0 days 00:00:00.415000
2022-12-12 14:05:17.184,little ,l,l,semicolemakdh,205,words,10,english,null,0 days 00:00:00.236000
2022-12-12 14:05:17.303,little ,e,e,semicolemakdh,205,words,10,english,null,0 days 00:00:00.119000
2022-12-12 14:05:17.506,little , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.203000
2022-12-12 14:05:17.729,play ,p,p,semicolemakdh,205,words,10,english,null,0 days 00:00:00.223000
2022-12-12 14:05:18.118,play ,l,l,semicolemakdh,205,words,10,english,null,0 days 00:00:00.389000
2022-12-12 14:05:18.333,play ,a,a,semicolemakdh,205,words,10,english,null,0 days 00:00:00.215000
2022-12-12 14:05:18.512,play ,y,y,semicolemakdh,205,words,10,english,null,0 days 00:00:00.179000
2022-12-12 14:05:18.730,play , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.218000
2022-12-12 14:05:18.807,one ,o,o,semicolemakdh,205,words,10,english,null,0 days 00:00:00.077000
2022-12-12 14:05:19.469,one ,e,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.662000
2022-12-12 14:05:20.368,one ,n,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.899000
2022-12-12 14:05:20.407,one ,e,e,semicolemakdh,205,words,10,english,null,0 days 00:00:00.039000
2022-12-12 14:05:20.665,one , , ,semicolemakdh,205,words,10,english,null,0 days 00:00:00.258000
2022-12-12 14:05:20.950,can,c,c,semicolemakdh,205,words,10,english,null,0 days 00:00:00.285000
2022-12-12 14:05:21.145,can,a,a,semicolemakdh,205,words,10,english,null,0 days 00:00:00.195000
2022-12-12 14:05:21.190,can,n,n,semicolemakdh,205,words,10,english,null,0 days 00:00:00.045000
2022-12-12 14:06:59.131,most ,m,m,semicolemakdh,206,words,10,english,weakspot,0 days 00:01:37.941000
2022-12-12 14:06:59.186,most ,o,o,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.055000
2022-12-12 14:06:59.305,most ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.119000
2022-12-12 14:06:59.451,most ,t,t,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.146000
2022-12-12 14:06:59.623,most , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.172000
2022-12-12 14:07:00.035,be ,b,b,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.412000
2022-12-12 14:07:00.144,be ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.109000
2022-12-12 14:07:00.361,be , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.217000
2022-12-12 14:07:00.538,use ,u,u,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.177000
2022-12-12 14:07:00.618,use ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.080000
2022-12-12 14:07:00.808,use ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.190000
2022-12-12 14:07:00.966,use , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.158000
2022-12-12 14:07:01.128,see ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.162000
2022-12-12 14:07:01.257,see ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.129000
2022-12-12 14:07:01.449,see ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.192000
2022-12-12 14:07:01.609,see , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.160000
2022-12-12 14:07:01.824,use ,u,u,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.215000
2022-12-12 14:07:02.008,use ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.184000
2022-12-12 14:07:02.180,use ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.172000
2022-12-12 14:07:02.372,use , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.192000
2022-12-12 14:07:02.595,set ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.223000
2022-12-12 14:07:02.883,set ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.288000
2022-12-12 14:07:03.123,set ,t,t,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.240000
2022-12-12 14:07:03.289,set , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.166000
2022-12-12 14:07:03.504,seem ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.215000
2022-12-12 14:07:03.586,seem ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.082000
2022-12-12 14:07:03.777,seem ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.191000
2022-12-12 14:07:04.040,seem ,m,m,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.263000
2022-12-12 14:07:04.133,seem , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.093000
2022-12-12 14:07:04.922,person ,p,p,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.789000
2022-12-12 14:07:05.072,person ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.150000
2022-12-12 14:07:05.218,person ,s,r,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.146000
2022-12-12 14:07:06.274,person ,s,r,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:01.056000
2022-12-12 14:07:06.473,person ,o,r,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.199000
2022-12-12 14:07:06.609,person ,n,r,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.136000
2022-12-12 14:07:07.345,person ,r,r,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.736000
2022-12-12 14:07:07.441,person ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.096000
2022-12-12 14:07:07.745,person ,o,o,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.304000
2022-12-12 14:07:08.234,person ,n,n,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.489000
2022-12-12 14:07:08.475,person , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.241000
2022-12-12 14:07:08.829,because ,b,b,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.354000
2022-12-12 14:07:08.937,because ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.108000
2022-12-12 14:07:09.081,because ,a,c,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.144000
2022-12-12 14:07:09.744,because ,c,c,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.663000
2022-12-12 14:07:09.842,because ,a,a,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.098000
2022-12-12 14:07:10.026,because ,u,u,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.184000
2022-12-12 14:07:10.137,because ,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.111000
2022-12-12 14:07:10.361,because ,e,e,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.224000
2022-12-12 14:07:10.525,because , , ,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.164000
2022-12-12 14:07:10.888,so,s,s,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00.363000
2022-12-12 14:07:10.888,so,o,o,semicolemakdh,206,words,10,english,weakspot,0 days 00:00:00
2022-12-12 14:07:23.255,more ,m,m,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:12.367000
2022-12-12 14:07:23.292,more ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.037000
2022-12-12 14:07:23.698,more ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.406000
2022-12-12 14:07:23.796,more ,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.098000
2022-12-12 14:07:23.971,more , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.175000
2022-12-12 14:07:24.281,course ,c,c,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.310000
2022-12-12 14:07:24.402,course ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.121000
2022-12-12 14:07:24.595,course ,u,u,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.193000
2022-12-12 14:07:24.732,course ,s,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.137000
2022-12-12 14:07:25.418,course ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.686000
2022-12-12 14:07:25.554,course ,s,s,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.136000
2022-12-12 14:07:25.729,course ,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.175000
2022-12-12 14:07:25.912,course , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.183000
2022-12-12 14:07:26.081,or ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.169000
2022-12-12 14:07:26.866,or ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.785000
2022-12-12 14:07:26.979,or , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.113000
2022-12-12 14:07:27.172,or ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.193000
2022-12-12 14:07:27.330,or ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.158000
2022-12-12 14:07:27.466,or , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.136000
2022-12-12 14:07:27.978,before ,b,b,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.512000
2022-12-12 14:07:28.114,before ,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.136000
2022-12-12 14:07:28.489,before ,f,f,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.375000
2022-12-12 14:07:28.697,before ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.208000
2022-12-12 14:07:28.874,before ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.177000
2022-12-12 14:07:29.036,before ,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.162000
2022-12-12 14:07:29.229,before , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.193000
2022-12-12 14:07:30.601,run ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:01.372000
2022-12-12 14:07:30.730,run ,u,u,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.129000
2022-12-12 14:07:30.930,run ,n,n,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.200000
2022-12-12 14:07:31.067,run , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.137000
2022-12-12 14:07:31.417,course ,c,c,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.350000
2022-12-12 14:07:31.569,course ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.152000
2022-12-12 14:07:32.082,course ,u,u,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.513000
2022-12-12 14:07:32.634,course ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.552000
2022-12-12 14:07:32.722,course ,e,s,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.088000
2022-12-12 14:07:32.883,course ,s,s,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.161000
2022-12-12 14:07:33.649,course ,s,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.766000
2022-12-12 14:07:33.817,course ,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.168000
2022-12-12 14:07:33.932,course , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.115000
2022-12-12 14:07:34.103,for ,f,f,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.171000
2022-12-12 14:07:34.186,for ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.083000
2022-12-12 14:07:34.450,for ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.264000
2022-12-12 14:07:34.608,for , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.158000
2022-12-12 14:07:34.721,word ,w,w,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.113000
2022-12-12 14:07:34.834,word ,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.113000
2022-12-12 14:07:35.051,word ,p,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.217000
2022-12-12 14:07:35.779,word ,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.728000
2022-12-12 14:07:35.970,word ,d,d,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.191000
2022-12-12 14:07:36.242,word , , ,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.272000
2022-12-12 14:07:36.458,course,c,c,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.216000
2022-12-12 14:07:36.921,course,o,o,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.463000
2022-12-12 14:07:37.122,course,u,u,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.201000
2022-12-12 14:07:37.219,course,s,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.097000
2022-12-12 14:07:37.458,course,r,r,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.239000
2022-12-12 14:07:38.220,course,r,s,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.762000
2022-12-12 14:07:38.274,course,s,s,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.054000
2022-12-12 14:07:38.470,course,e,e,semicolemakdh,207,words,10,english,weakspot,0 days 00:00:00.196000
2022-12-12 14:07:44.333,or ,o,o,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:05.863000
2022-12-12 14:07:44.394,or ,r,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.061000
2022-12-12 14:07:44.526,or , , ,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.132000
2022-12-12 14:07:45.434,person ,p,p,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.908000
2022-12-12 14:07:45.546,person ,r,e,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.112000
2022-12-12 14:07:45.675,person ,e,e,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.129000
2022-12-12 14:07:45.818,person ,s,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.143000
2022-12-12 14:07:45.993,person ,o,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.175000
2022-12-12 14:07:46.955,person ,r,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.962000
2022-12-12 14:07:47.145,person ,e,s,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.190000
2022-12-12 14:07:48.026,person ,e,s,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.881000
2022-12-12 14:07:48.130,person ,r,s,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.104000
2022-12-12 14:07:48.362,person ,s,s,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.232000
2022-12-12 14:07:48.786,person ,o,o,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.424000
2022-12-12 14:07:48.922,person ,n,n,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.136000
2022-12-12 14:07:49.114,person , , ,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.192000
2022-12-12 14:07:50.088,present ,p,p,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.974000
2022-12-12 14:07:50.218,present ,e,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.130000
2022-12-12 14:07:50.282,present ,r,r,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.064000
2022-12-12 14:07:51.234,present ,r,e,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.952000
2022-12-12 14:07:51.482,present ,e,e,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.248000
2022-12-12 14:07:51.579,present ,n,s,semicolemakdh,208,words,10,english,weakspot,0 days 00:00:00.097000
