,timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cps
22793,2022-12-13 02:21:01.140,albums ,a,a,semicolemakdh,288,words,25,english 10k,null,0.383
22794,2022-12-13 02:21:01.380,albums ,l,l,semicolemakdh,288,words,25,english 10k,null,0.24
22795,2022-12-13 02:21:01.982,albums ,b,b,semicolemakdh,288,words,25,english 10k,null,0.602
22796,2022-12-13 02:21:02.534,albums ,j,u,semicolemakdh,288,words,25,english 10k,null,0.552
22797,2022-12-13 02:21:03.237,albums ,u,u,semicolemakdh,288,words,25,english 10k,null,0.703
22798,2022-12-13 02:21:03.750,albums ,m,m,semicolemakdh,288,words,25,english 10k,null,0.513
22799,2022-12-13 02:21:04.165,albums ,s,s,semicolemakdh,288,words,25,english 10k,null,0.415
22800,2022-12-13 02:21:04.445,albums , , ,semicolemakdh,288,words,25,english 10k,null,0.28
22801,2022-12-13 02:21:05.005,declined ,d,d,semicolemakdh,288,words,25,english 10k,null,0.56
22802,2022-12-13 02:21:05.189,declined ,i,e,semicolemakdh,288,words,25,english 10k,null,0.184
22803,2022-12-13 02:21:05.962,declined ,e,e,semicolemakdh,288,words,25,english 10k,null,0.773
22804,2022-12-13 02:21:06.221,declined ,c,c,semicolemakdh,288,words,25,english 10k,null,0.259
22805,2022-12-13 02:21:06.677,declined ,l,l,semicolemakdh,288,words,25,english 10k,null,0.456
22806,2022-12-13 02:21:06.813,declined ,i,i,semicolemakdh,288,words,25,english 10k,null,0.136
22807,2022-12-13 02:21:07.053,declined ,n,n,semicolemakdh,288,words,25,english 10k,null,0.24
22808,2022-12-13 02:21:07.173,declined ,e,e,semicolemakdh,288,words,25,english 10k,null,0.12
22809,2022-12-13 02:21:07.413,declined ,d,d,semicolemakdh,288,words,25,english 10k,null,0.24
22810,2022-12-13 02:21:07.597,declined , , ,semicolemakdh,288,words,25,english 10k,null,0.184
22811,2022-12-13 02:21:07.861,subscribe ,s,s,semicolemakdh,288,words,25,english 10k,null,0.264
22812,2022-12-13 02:21:07.989,subscribe ,u,u,semicolemakdh,288,words,25,english 10k,null,0.128
22813,2022-12-13 02:21:09.661,subscribe ,b,b,semicolemakdh,288,words,25,english 10k,null,1.672
22814,2022-12-13 02:21:09.933,subscribe ,s,s,semicolemakdh,288,words,25,english 10k,null,0.272
22815,2022-12-13 02:21:10.149,subscribe ,c,c,semicolemakdh,288,words,25,english 10k,null,0.216
22816,2022-12-13 02:21:11.054,subscribe ,r,r,semicolemakdh,288,words,25,english 10k,null,0.905
22817,2022-12-13 02:21:11.157,subscribe ,i,i,semicolemakdh,288,words,25,english 10k,null,0.103
22818,2022-12-13 02:21:11.693,subscribe ,b,b,semicolemakdh,288,words,25,english 10k,null,0.536
22819,2022-12-13 02:21:11.957,subscribe ,e,e,semicolemakdh,288,words,25,english 10k,null,0.264
22820,2022-12-13 02:21:12.132,subscribe , , ,semicolemakdh,288,words,25,english 10k,null,0.175
22821,2022-12-13 02:21:12.341,considerations ,c,c,semicolemakdh,288,words,25,english 10k,null,0.209
22822,2022-12-13 02:21:12.447,considerations ,o,o,semicolemakdh,288,words,25,english 10k,null,0.106
22823,2022-12-13 02:21:12.621,considerations ,n,n,semicolemakdh,288,words,25,english 10k,null,0.174
22824,2022-12-13 02:21:12.789,considerations ,s,s,semicolemakdh,288,words,25,english 10k,null,0.168
22825,2022-12-13 02:21:13.189,considerations ,i,i,semicolemakdh,288,words,25,english 10k,null,0.4
22826,2022-12-13 02:21:13.965,considerations ,c,d,semicolemakdh,288,words,25,english 10k,null,0.776
22827,2022-12-13 02:21:14.190,considerations ,e,d,semicolemakdh,288,words,25,english 10k,null,0.225
22828,2022-12-13 02:21:14.809,considerations ,d,d,semicolemakdh,288,words,25,english 10k,null,0.619
22829,2022-12-13 02:21:14.992,considerations ,e,e,semicolemakdh,288,words,25,english 10k,null,0.183
22830,2022-12-13 02:21:15.120,considerations ,r,r,semicolemakdh,288,words,25,english 10k,null,0.128
22831,2022-12-13 02:21:15.446,considerations ,a,a,semicolemakdh,288,words,25,english 10k,null,0.326
22832,2022-12-13 02:21:15.717,considerations ,t,t,semicolemakdh,288,words,25,english 10k,null,0.271
22833,2022-12-13 02:21:15.800,considerations ,i,i,semicolemakdh,288,words,25,english 10k,null,0.083
22834,2022-12-13 02:21:16.005,considerations ,o,o,semicolemakdh,288,words,25,english 10k,null,0.205
22835,2022-12-13 02:21:16.126,considerations ,n,n,semicolemakdh,288,words,25,english 10k,null,0.121
22836,2022-12-13 02:21:16.257,considerations ,s,s,semicolemakdh,288,words,25,english 10k,null,0.131
22837,2022-12-13 02:21:16.359,considerations , , ,semicolemakdh,288,words,25,english 10k,null,0.102
22838,2022-12-13 02:21:16.749,independence ,i,i,semicolemakdh,288,words,25,english 10k,null,0.39
22839,2022-12-13 02:21:16.942,independence ,n,n,semicolemakdh,288,words,25,english 10k,null,0.193
22840,2022-12-13 02:21:17.474,independence ,d,d,semicolemakdh,288,words,25,english 10k,null,0.532
22841,2022-12-13 02:21:17.629,independence ,e,e,semicolemakdh,288,words,25,english 10k,null,0.155
22842,2022-12-13 02:21:18.013,independence ,p,p,semicolemakdh,288,words,25,english 10k,null,0.384
22843,2022-12-13 02:21:18.213,independence ,e,e,semicolemakdh,288,words,25,english 10k,null,0.2
22844,2022-12-13 02:21:18.389,independence ,n,n,semicolemakdh,288,words,25,english 10k,null,0.176
22845,2022-12-13 02:21:18.733,independence ,d,d,semicolemakdh,288,words,25,english 10k,null,0.344
22846,2022-12-13 02:21:19.037,independence ,e,e,semicolemakdh,288,words,25,english 10k,null,0.304
22847,2022-12-13 02:21:19.213,independence ,n,n,semicolemakdh,288,words,25,english 10k,null,0.176
22848,2022-12-13 02:21:20.653,independence ,c,c,semicolemakdh,288,words,25,english 10k,null,1.44
22849,2022-12-13 02:21:20.974,independence ,e,e,semicolemakdh,288,words,25,english 10k,null,0.321
22850,2022-12-13 02:21:21.165,independence , , ,semicolemakdh,288,words,25,english 10k,null,0.191
22851,2022-12-13 02:21:21.876,unsubscribe ,u,u,semicolemakdh,288,words,25,english 10k,null,0.711
22852,2022-12-13 02:21:22.342,unsubscribe ,n,n,semicolemakdh,288,words,25,english 10k,null,0.466
22853,2022-12-13 02:21:22.549,unsubscribe ,s,s,semicolemakdh,288,words,25,english 10k,null,0.207
22854,2022-12-13 02:21:22.870,unsubscribe ,u,u,semicolemakdh,288,words,25,english 10k,null,0.321
22855,2022-12-13 02:21:23.350,unsubscribe ,b,b,semicolemakdh,288,words,25,english 10k,null,0.48
22856,2022-12-13 02:21:23.566,unsubscribe ,s,s,semicolemakdh,288,words,25,english 10k,null,0.216
22857,2022-12-13 02:21:23.766,unsubscribe ,c,c,semicolemakdh,288,words,25,english 10k,null,0.2
22858,2022-12-13 02:21:23.965,unsubscribe ,e,r,semicolemakdh,288,words,25,english 10k,null,0.199
22859,2022-12-13 02:21:24.670,unsubscribe ,r,r,semicolemakdh,288,words,25,english 10k,null,0.705
22860,2022-12-13 02:21:24.862,unsubscribe ,i,i,semicolemakdh,288,words,25,english 10k,null,0.192
22861,2022-12-13 02:21:25.143,unsubscribe ,l,b,semicolemakdh,288,words,25,english 10k,null,0.281
22862,2022-12-13 02:21:25.883,unsubscribe ,b,b,semicolemakdh,288,words,25,english 10k,null,0.74
22863,2022-12-13 02:21:26.078,unsubscribe ,e,e,semicolemakdh,288,words,25,english 10k,null,0.195
22864,2022-12-13 02:21:26.270,unsubscribe , , ,semicolemakdh,288,words,25,english 10k,null,0.192
22865,2022-12-13 02:21:26.462,counts ,s,c,semicolemakdh,288,words,25,english 10k,null,0.192
22866,2022-12-13 02:21:27.134,counts ,c,c,semicolemakdh,288,words,25,english 10k,null,0.672
22867,2022-12-13 02:21:27.285,counts ,o,o,semicolemakdh,288,words,25,english 10k,null,0.151
22868,2022-12-13 02:21:27.816,counts ,u,u,semicolemakdh,288,words,25,english 10k,null,0.531
22869,2022-12-13 02:21:28.150,counts ,n,n,semicolemakdh,288,words,25,english 10k,null,0.334
22870,2022-12-13 02:21:28.909,counts ,t,t,semicolemakdh,288,words,25,english 10k,null,0.759
22871,2022-12-13 02:21:29.033,counts ,s,s,semicolemakdh,288,words,25,english 10k,null,0.124
22872,2022-12-13 02:21:29.293,counts , , ,semicolemakdh,288,words,25,english 10k,null,0.26
22873,2022-12-13 02:21:29.518,composed ,c,c,semicolemakdh,288,words,25,english 10k,null,0.225
22874,2022-12-13 02:21:29.949,composed ,o,o,semicolemakdh,288,words,25,english 10k,null,0.431
22875,2022-12-13 02:21:30.286,composed ,m,m,semicolemakdh,288,words,25,english 10k,null,0.337
22876,2022-12-13 02:21:30.970,composed ,p,p,semicolemakdh,288,words,25,english 10k,null,0.684
22877,2022-12-13 02:21:31.087,composed ,o,o,semicolemakdh,288,words,25,english 10k,null,0.117
22878,2022-12-13 02:21:31.334,composed ,s,s,semicolemakdh,288,words,25,english 10k,null,0.247
22879,2022-12-13 02:21:31.886,composed ,e,e,semicolemakdh,288,words,25,english 10k,null,0.552
22880,2022-12-13 02:21:31.986,composed ,c,d,semicolemakdh,288,words,25,english 10k,null,0.1
22881,2022-12-13 02:21:32.334,composed , ,d,semicolemakdh,288,words,25,english 10k,null,0.348
22882,2022-12-13 02:21:33.254,leagues ,l,l,semicolemakdh,288,words,25,english 10k,null,0.92
22883,2022-12-13 02:21:33.542,leagues ,e,e,semicolemakdh,288,words,25,english 10k,null,0.288
22884,2022-12-13 02:21:33.879,leagues ,a,a,semicolemakdh,288,words,25,english 10k,null,0.337
22885,2022-12-13 02:21:34.294,leagues ,g,g,semicolemakdh,288,words,25,english 10k,null,0.415
22886,2022-12-13 02:21:34.385,leagues ,u,u,semicolemakdh,288,words,25,english 10k,null,0.091
22887,2022-12-13 02:21:34.862,leagues ,s,e,semicolemakdh,288,words,25,english 10k,null,0.477
22888,2022-12-13 02:21:35.539,leagues ,e,e,semicolemakdh,288,words,25,english 10k,null,0.677
22889,2022-12-13 02:21:35.590,leagues ,s,s,semicolemakdh,288,words,25,english 10k,null,0.051
22890,2022-12-13 02:21:35.723,leagues , , ,semicolemakdh,288,words,25,english 10k,null,0.133
22891,2022-12-13 02:21:36.094,fonts ,f,f,semicolemakdh,288,words,25,english 10k,null,0.371
22892,2022-12-13 02:21:36.179,fonts ,o,o,semicolemakdh,288,words,25,english 10k,null,0.085
22893,2022-12-13 02:21:36.398,fonts ,n,n,semicolemakdh,288,words,25,english 10k,null,0.219
22894,2022-12-13 02:21:36.637,fonts ,t,t,semicolemakdh,288,words,25,english 10k,null,0.239
22895,2022-12-13 02:21:36.774,fonts ,s,s,semicolemakdh,288,words,25,english 10k,null,0.137
22896,2022-12-13 02:21:36.966,fonts , , ,semicolemakdh,288,words,25,english 10k,null,0.192
22897,2022-12-13 02:21:37.325,angola ,a,a,semicolemakdh,288,words,25,english 10k,null,0.359
22898,2022-12-13 02:21:37.790,angola ,n,n,semicolemakdh,288,words,25,english 10k,null,0.465
22899,2022-12-13 02:21:38.103,angola ,g,g,semicolemakdh,288,words,25,english 10k,null,0.313
22900,2022-12-13 02:21:38.211,angola ,o,o,semicolemakdh,288,words,25,english 10k,null,0.108
22901,2022-12-13 02:21:38.430,angola ,l,l,semicolemakdh,288,words,25,english 10k,null,0.219
22902,2022-12-13 02:21:38.590,angola ,a,a,semicolemakdh,288,words,25,english 10k,null,0.16
22903,2022-12-13 02:21:38.790,angola , , ,semicolemakdh,288,words,25,english 10k,null,0.2
22904,2022-12-13 02:21:39.062,unemployed ,u,u,semicolemakdh,288,words,25,english 10k,null,0.272
22905,2022-12-13 02:21:39.310,unemployed ,n,n,semicolemakdh,288,words,25,english 10k,null,0.248
22906,2022-12-13 02:21:39.726,unemployed ,e,e,semicolemakdh,288,words,25,english 10k,null,0.416
22907,2022-12-13 02:21:39.998,unemployed ,m,m,semicolemakdh,288,words,25,english 10k,null,0.272
22908,2022-12-13 02:21:40.509,unemployed ,p,p,semicolemakdh,288,words,25,english 10k,null,0.511
22909,2022-12-13 02:21:41.014,unemployed ,l,l,semicolemakdh,288,words,25,english 10k,null,0.505
22910,2022-12-13 02:21:41.174,unemployed ,o,o,semicolemakdh,288,words,25,english 10k,null,0.16
22911,2022-12-13 02:21:41.622,unemployed ,y,y,semicolemakdh,288,words,25,english 10k,null,0.448
22912,2022-12-13 02:21:42.014,unemployed ,e,e,semicolemakdh,288,words,25,english 10k,null,0.392
22913,2022-12-13 02:21:42.310,unemployed ,d,d,semicolemakdh,288,words,25,english 10k,null,0.296
22914,2022-12-13 02:21:42.502,unemployed , , ,semicolemakdh,288,words,25,english 10k,null,0.192
22915,2022-12-13 02:21:43.022,belonging ,b,b,semicolemakdh,288,words,25,english 10k,null,0.52
22916,2022-12-13 02:21:43.206,belonging ,e,e,semicolemakdh,288,words,25,english 10k,null,0.184
22917,2022-12-13 02:21:43.478,belonging ,l,l,semicolemakdh,288,words,25,english 10k,null,0.272
22918,2022-12-13 02:21:43.814,belonging ,o,o,semicolemakdh,288,words,25,english 10k,null,0.336
22919,2022-12-13 02:21:44.206,belonging ,n,n,semicolemakdh,288,words,25,english 10k,null,0.392
22920,2022-12-13 02:21:44.422,belonging ,g,g,semicolemakdh,288,words,25,english 10k,null,0.216
22921,2022-12-13 02:21:44.584,belonging ,i,i,semicolemakdh,288,words,25,english 10k,null,0.162
22922,2022-12-13 02:21:44.750,belonging ,n,n,semicolemakdh,288,words,25,english 10k,null,0.166
22923,2022-12-13 02:21:45.032,belonging ,g,g,semicolemakdh,288,words,25,english 10k,null,0.282
22924,2022-12-13 02:21:45.134,belonging , , ,semicolemakdh,288,words,25,english 10k,null,0.102
22925,2022-12-13 02:21:45.598,previously ,p,p,semicolemakdh,288,words,25,english 10k,null,0.464
22926,2022-12-13 02:21:45.774,previously ,e,r,semicolemakdh,288,words,25,english 10k,null,0.176
22927,2022-12-13 02:21:46.498,previously ,r,r,semicolemakdh,288,words,25,english 10k,null,0.724
22928,2022-12-13 02:21:46.790,previously ,v,e,semicolemakdh,288,words,25,english 10k,null,0.292
22929,2022-12-13 02:21:46.895,previously ,e,e,semicolemakdh,288,words,25,english 10k,null,0.105
22930,2022-12-13 02:21:47.649,previously ,v,v,semicolemakdh,288,words,25,english 10k,null,0.754
22931,2022-12-13 02:21:47.736,previously ,e,i,semicolemakdh,288,words,25,english 10k,null,0.087
22932,2022-12-13 02:21:47.959,previously ,i,i,semicolemakdh,288,words,25,english 10k,null,0.223
22933,2022-12-13 02:21:48.934,previously ,e,o,semicolemakdh,288,words,25,english 10k,null,0.975
22934,2022-12-13 02:21:48.976,previously ,v,o,semicolemakdh,288,words,25,english 10k,null,0.042
22935,2022-12-13 02:21:49.116,previously ,i,o,semicolemakdh,288,words,25,english 10k,null,0.14
22936,2022-12-13 02:21:49.326,previously ,o,o,semicolemakdh,288,words,25,english 10k,null,0.21
22937,2022-12-13 02:21:49.526,previously ,u,u,semicolemakdh,288,words,25,english 10k,null,0.2
22938,2022-12-13 02:21:50.233,previously ,s,s,semicolemakdh,288,words,25,english 10k,null,0.707
22939,2022-12-13 02:21:50.350,previously ,l,l,semicolemakdh,288,words,25,english 10k,null,0.117
22940,2022-12-13 02:21:50.798,previously ,y,y,semicolemakdh,288,words,25,english 10k,null,0.448
22941,2022-12-13 02:21:50.959,previously , , ,semicolemakdh,288,words,25,english 10k,null,0.161
22942,2022-12-13 02:21:51.137,affirmative ,a,a,semicolemakdh,288,words,25,english 10k,null,0.178
22943,2022-12-13 02:21:51.710,affirmative ,f,f,semicolemakdh,288,words,25,english 10k,null,0.573
22944,2022-12-13 02:21:51.910,affirmative ,f,f,semicolemakdh,288,words,25,english 10k,null,0.2
22945,2022-12-13 02:21:52.344,affirmative ,i,i,semicolemakdh,288,words,25,english 10k,null,0.434
22946,2022-12-13 02:21:52.807,affirmative ,r,r,semicolemakdh,288,words,25,english 10k,null,0.463
22947,2022-12-13 02:21:53.150,affirmative ,m,m,semicolemakdh,288,words,25,english 10k,null,0.343
22948,2022-12-13 02:21:53.279,affirmative ,a,a,semicolemakdh,288,words,25,english 10k,null,0.129
22949,2022-12-13 02:21:53.534,affirmative ,t,t,semicolemakdh,288,words,25,english 10k,null,0.255
22950,2022-12-13 02:21:53.695,affirmative ,i,i,semicolemakdh,288,words,25,english 10k,null,0.161
22951,2022-12-13 02:21:53.902,affirmative ,v,v,semicolemakdh,288,words,25,english 10k,null,0.207
22952,2022-12-13 02:21:54.045,affirmative ,e,e,semicolemakdh,288,words,25,english 10k,null,0.143
22953,2022-12-13 02:21:54.207,affirmative , , ,semicolemakdh,288,words,25,english 10k,null,0.162
22954,2022-12-13 02:21:54.622,commissioned ,c,c,semicolemakdh,288,words,25,english 10k,null,0.415
22955,2022-12-13 02:21:54.714,commissioned ,o,o,semicolemakdh,288,words,25,english 10k,null,0.092
22956,2022-12-13 02:21:54.966,commissioned ,m,m,semicolemakdh,288,words,25,english 10k,null,0.252
22957,2022-12-13 02:21:55.318,commissioned ,m,m,semicolemakdh,288,words,25,english 10k,null,0.352
22958,2022-12-13 02:21:55.522,commissioned ,i,i,semicolemakdh,288,words,25,english 10k,null,0.204
22959,2022-12-13 02:21:55.727,commissioned ,s,s,semicolemakdh,288,words,25,english 10k,null,0.205
22960,2022-12-13 02:21:56.175,commissioned ,s,s,semicolemakdh,288,words,25,english 10k,null,0.448
22961,2022-12-13 02:21:56.338,commissioned ,i,i,semicolemakdh,288,words,25,english 10k,null,0.163
22962,2022-12-13 02:21:56.534,commissioned ,o,o,semicolemakdh,288,words,25,english 10k,null,0.196
22963,2022-12-13 02:21:56.766,commissioned ,n,n,semicolemakdh,288,words,25,english 10k,null,0.232
22964,2022-12-13 02:21:57.415,commissioned ,e,e,semicolemakdh,288,words,25,english 10k,null,0.649
22965,2022-12-13 02:21:57.695,commissioned ,d,d,semicolemakdh,288,words,25,english 10k,null,0.28
22966,2022-12-13 02:21:57.843,commissioned , , ,semicolemakdh,288,words,25,english 10k,null,0.148
22967,2022-12-13 02:21:58.262,comfort ,c,c,semicolemakdh,288,words,25,english 10k,null,0.419
22968,2022-12-13 02:21:58.353,comfort ,o,o,semicolemakdh,288,words,25,english 10k,null,0.091
22969,2022-12-13 02:21:58.822,comfort ,n,m,semicolemakdh,288,words,25,english 10k,null,0.469
22970,2022-12-13 02:21:59.448,comfort ,m,m,semicolemakdh,288,words,25,english 10k,null,0.626
22971,2022-12-13 02:21:59.750,comfort ,f,f,semicolemakdh,288,words,25,english 10k,null,0.302
22972,2022-12-13 02:21:59.865,comfort ,o,o,semicolemakdh,288,words,25,english 10k,null,0.115
22973,2022-12-13 02:22:00.183,comfort ,r,r,semicolemakdh,288,words,25,english 10k,null,0.318
22974,2022-12-13 02:22:00.318,comfort ,t,t,semicolemakdh,288,words,25,english 10k,null,0.135
22975,2022-12-13 02:22:00.481,comfort , , ,semicolemakdh,288,words,25,english 10k,null,0.163
22976,2022-12-13 02:22:00.822,walks ,w,w,semicolemakdh,288,words,25,english 10k,null,0.341
22977,2022-12-13 02:22:01.055,walks ,a,a,semicolemakdh,288,words,25,english 10k,null,0.233
22978,2022-12-13 02:22:01.342,walks ,l,l,semicolemakdh,288,words,25,english 10k,null,0.287
22979,2022-12-13 02:22:01.912,walks ,k,k,semicolemakdh,288,words,25,english 10k,null,0.57
22980,2022-12-13 02:22:02.127,walks ,e,s,semicolemakdh,288,words,25,english 10k,null,0.215
22981,2022-12-13 02:22:02.231,walks ,s,s,semicolemakdh,288,words,25,english 10k,null,0.104
22982,2022-12-13 02:22:02.344,walks , , ,semicolemakdh,288,words,25,english 10k,null,0.113
22983,2022-12-13 02:22:03.191,capitalism ,c,c,semicolemakdh,288,words,25,english 10k,null,0.847
22984,2022-12-13 02:22:03.383,capitalism ,a,a,semicolemakdh,288,words,25,english 10k,null,0.192
22985,2022-12-13 02:22:03.815,capitalism ,p,p,semicolemakdh,288,words,25,english 10k,null,0.432
22986,2022-12-13 02:22:04.102,capitalism ,i,i,semicolemakdh,288,words,25,english 10k,null,0.287
22987,2022-12-13 02:22:04.464,capitalism ,t,t,semicolemakdh,288,words,25,english 10k,null,0.362
22988,2022-12-13 02:22:04.694,capitalism ,a,a,semicolemakdh,288,words,25,english 10k,null,0.23
22989,2022-12-13 02:22:05.217,capitalism ,l,l,semicolemakdh,288,words,25,english 10k,null,0.523
22990,2022-12-13 02:22:05.415,capitalism ,i,i,semicolemakdh,288,words,25,english 10k,null,0.198
22991,2022-12-13 02:22:05.558,capitalism ,s,s,semicolemakdh,288,words,25,english 10k,null,0.143
22992,2022-12-13 02:22:05.784,capitalism ,m,m,semicolemakdh,288,words,25,english 10k,null,0.226
22993,2022-12-13 02:22:06.095,capitalism , , ,semicolemakdh,288,words,25,english 10k,null,0.311
22994,2022-12-13 02:22:06.471,unauthorized ,u,u,semicolemakdh,288,words,25,english 10k,null,0.376
22995,2022-12-13 02:22:06.686,unauthorized ,n,n,semicolemakdh,288,words,25,english 10k,null,0.215
22996,2022-12-13 02:22:07.455,unauthorized ,a,a,semicolemakdh,288,words,25,english 10k,null,0.769
22997,2022-12-13 02:22:07.583,unauthorized ,u,u,semicolemakdh,288,words,25,english 10k,null,0.128
22998,2022-12-13 02:22:07.943,unauthorized ,t,t,semicolemakdh,288,words,25,english 10k,null,0.36
22999,2022-12-13 02:22:08.095,unauthorized ,h,h,semicolemakdh,288,words,25,english 10k,null,0.152
23000,2022-12-13 02:22:08.231,unauthorized ,i,o,semicolemakdh,288,words,25,english 10k,null,0.136
23001,2022-12-13 02:22:09.073,unauthorized ,o,o,semicolemakdh,288,words,25,english 10k,null,0.842
23002,2022-12-13 02:22:09.378,unauthorized ,r,r,semicolemakdh,288,words,25,english 10k,null,0.305
23003,2022-12-13 02:22:09.774,unauthorized ,i,i,semicolemakdh,288,words,25,english 10k,null,0.396
23004,2022-12-13 02:22:10.095,unauthorized ,x,z,semicolemakdh,288,words,25,english 10k,null,0.321
23005,2022-12-13 02:22:10.837,unauthorized ,z,z,semicolemakdh,288,words,25,english 10k,null,0.742
23006,2022-12-13 02:22:11.047,unauthorized ,e,e,semicolemakdh,288,words,25,english 10k,null,0.21
23007,2022-12-13 02:22:11.343,unauthorized ,d,d,semicolemakdh,288,words,25,english 10k,null,0.296
23008,2022-12-13 02:22:11.463,unauthorized , , ,semicolemakdh,288,words,25,english 10k,null,0.12
23009,2022-12-13 02:22:11.768,everybody,e,e,semicolemakdh,288,words,25,english 10k,null,0.305
23010,2022-12-13 02:22:12.006,everybody,v,v,semicolemakdh,288,words,25,english 10k,null,0.238
23011,2022-12-13 02:22:12.159,everybody,e,e,semicolemakdh,288,words,25,english 10k,null,0.153
23012,2022-12-13 02:22:12.336,everybody,r,r,semicolemakdh,288,words,25,english 10k,null,0.177
23013,2022-12-13 02:22:12.943,everybody,y,y,semicolemakdh,288,words,25,english 10k,null,0.607
23014,2022-12-13 02:22:13.767,everybody,b,b,semicolemakdh,288,words,25,english 10k,null,0.824
23015,2022-12-13 02:22:13.919,everybody,o,o,semicolemakdh,288,words,25,english 10k,null,0.152
23016,2022-12-13 02:22:14.320,everybody,c,d,semicolemakdh,288,words,25,english 10k,null,0.401
23017,2022-12-13 02:22:15.007,everybody,d,d,semicolemakdh,288,words,25,english 10k,null,0.687
23018,2022-12-13 02:22:15.527,everybody,y,y,semicolemakdh,288,words,25,english 10k,null,0.52
23019,2022-12-13 02:23:22.718,disfellowship ,d,d,semicolemakdh,289,words,25,english 450k,null,67.191
23020,2022-12-13 02:23:22.819,disfellowship ,i,i,semicolemakdh,289,words,25,english 450k,null,0.101
23021,2022-12-13 02:23:22.917,disfellowship ,s,s,semicolemakdh,289,words,25,english 450k,null,0.098
23022,2022-12-13 02:23:23.283,disfellowship ,f,f,semicolemakdh,289,words,25,english 450k,null,0.366
23023,2022-12-13 02:23:23.634,disfellowship ,e,e,semicolemakdh,289,words,25,english 450k,null,0.351
23024,2022-12-13 02:23:23.851,disfellowship ,l,l,semicolemakdh,289,words,25,english 450k,null,0.217
23025,2022-12-13 02:23:24.002,disfellowship ,l,l,semicolemakdh,289,words,25,english 450k,null,0.151
23026,2022-12-13 02:23:24.161,disfellowship ,o,o,semicolemakdh,289,words,25,english 450k,null,0.159
23027,2022-12-13 02:23:24.299,disfellowship ,w,w,semicolemakdh,289,words,25,english 450k,null,0.138
23028,2022-12-13 02:23:24.825,disfellowship ,s,s,semicolemakdh,289,words,25,english 450k,null,0.526
23029,2022-12-13 02:23:24.947,disfellowship ,h,h,semicolemakdh,289,words,25,english 450k,null,0.122
23030,2022-12-13 02:23:25.906,disfellowship ,i,i,semicolemakdh,289,words,25,english 450k,null,0.959
23031,2022-12-13 02:23:26.290,disfellowship ,p,p,semicolemakdh,289,words,25,english 450k,null,0.384
23032,2022-12-13 02:23:26.417,disfellowship , , ,semicolemakdh,289,words,25,english 450k,null,0.127
23033,2022-12-13 02:23:26.649,outmodednesses ,o,o,semicolemakdh,289,words,25,english 450k,null,0.232
23034,2022-12-13 02:23:27.017,outmodednesses ,u,u,semicolemakdh,289,words,25,english 450k,null,0.368
23035,2022-12-13 02:23:27.369,outmodednesses ,t,t,semicolemakdh,289,words,25,english 450k,null,0.352
23036,2022-12-13 02:23:28.014,outmodednesses ,m,m,semicolemakdh,289,words,25,english 450k,null,0.645
23037,2022-12-13 02:23:28.385,outmodednesses ,o,o,semicolemakdh,289,words,25,english 450k,null,0.371
23038,2022-12-13 02:23:28.873,outmodednesses ,d,d,semicolemakdh,289,words,25,english 450k,null,0.488
23039,2022-12-13 02:23:29.033,outmodednesses ,e,e,semicolemakdh,289,words,25,english 450k,null,0.16
23040,2022-12-13 02:23:30.028,outmodednesses ,d,d,semicolemakdh,289,words,25,english 450k,null,0.995
23041,2022-12-13 02:23:30.187,outmodednesses ,e,n,semicolemakdh,289,words,25,english 450k,null,0.159
23042,2022-12-13 02:23:30.418,outmodednesses ,n,n,semicolemakdh,289,words,25,english 450k,null,0.231
23043,2022-12-13 02:23:31.281,outmodednesses ,n,e,semicolemakdh,289,words,25,english 450k,null,0.863
23044,2022-12-13 02:23:31.745,outmodednesses ,e,e,semicolemakdh,289,words,25,english 450k,null,0.464
23045,2022-12-13 02:23:31.867,outmodednesses ,s,s,semicolemakdh,289,words,25,english 450k,null,0.122
23046,2022-12-13 02:23:32.058,outmodednesses ,s,s,semicolemakdh,289,words,25,english 450k,null,0.191
23047,2022-12-13 02:23:32.258,outmodednesses ,e,e,semicolemakdh,289,words,25,english 450k,null,0.2
23048,2022-12-13 02:23:32.418,outmodednesses ,s,s,semicolemakdh,289,words,25,english 450k,null,0.16
23049,2022-12-13 02:23:32.568,outmodednesses , , ,semicolemakdh,289,words,25,english 450k,null,0.15
23050,2022-12-13 02:23:32.978,zequin ,z,z,semicolemakdh,289,words,25,english 450k,null,0.41
23051,2022-12-13 02:23:33.137,zequin ,e,e,semicolemakdh,289,words,25,english 450k,null,0.159
23052,2022-12-13 02:23:33.585,zequin ,q,q,semicolemakdh,289,words,25,english 450k,null,0.448
23053,2022-12-13 02:23:33.993,zequin ,i,u,semicolemakdh,289,words,25,english 450k,null,0.408
23054,2022-12-13 02:23:34.233,zequin ,o,u,semicolemakdh,289,words,25,english 450k,null,0.24
23055,2022-12-13 02:23:35.010,zequin ,u,u,semicolemakdh,289,words,25,english 450k,null,0.777
23056,2022-12-13 02:23:35.209,zequin ,i,i,semicolemakdh,289,words,25,english 450k,null,0.199
23057,2022-12-13 02:23:35.562,zequin ,n,n,semicolemakdh,289,words,25,english 450k,null,0.353
23058,2022-12-13 02:23:35.738,zequin , , ,semicolemakdh,289,words,25,english 450k,null,0.176
23059,2022-12-13 02:23:36.209,geoscience ,g,g,semicolemakdh,289,words,25,english 450k,null,0.471
