,activeWord,lastChar,acc
18771,break ,e,0.16666666666666674
18772,break ,a,0.16666666666666674
18773,break ,k,0.16666666666666674
18774,break , ,0.16666666666666674
18775,extension ,e,0.0
18776,extension ,x,0.0
18777,extension ,t,0.0
18778,extension ,e,0.0
18779,extension ,n,0.0
18780,extension ,s,0.0
18781,extension ,i,0.0
18782,extension ,o,0.0
18783,extension ,n,0.0
18784,extension , ,0.0
18785,public ,p,0.1428571428571428
18786,public ,u,0.1428571428571428
18787,public ,b,0.1428571428571428
18788,public ,i,0.1428571428571428
18789,public ,l,0.1428571428571428
18790,public ,i,0.1428571428571428
18791,public ,c,0.1428571428571428
18792,public , ,0.1428571428571428
18793,internal,i,0.125
18794,internal,n,0.125
18795,internal,t,0.125
18796,internal,e,0.125
18797,internal,n,0.125
18798,internal,r,0.125
18799,internal,n,0.125
18800,internal,a,0.125
18801,internal,l,0.125
18802,break ,b,0.33333333333333326
18803,break ,e,0.33333333333333326
18804,break ,a,0.33333333333333326
18805,break ,r,0.33333333333333326
18806,break ,e,0.33333333333333326
18807,break ,a,0.33333333333333326
18808,break ,k,0.33333333333333326
18809,break , ,0.33333333333333326
18810,Init ,I,0.0
18811,Init ,n,0.0
18812,Init ,i,0.0
18813,Init ,t,0.0
18814,Init , ,0.0
18815,else ,e,0.0
18816,else ,l,0.0
18817,else ,s,0.0
18818,else ,e,0.0
18819,else , ,0.0
18820,var ,v,0.0
18821,var ,a,0.0
18822,var ,r,0.0
18823,var , ,0.0
18824,precedence ,p,0.0
18825,precedence ,r,0.0
18826,precedence ,e,0.0
18827,precedence ,c,0.0
18828,precedence ,e,0.0
18829,precedence ,d,0.0
18830,precedence ,e,0.0
18831,precedence ,n,0.0
18832,precedence ,c,0.0
18833,precedence ,e,0.0
18834,precedence , ,0.0
18835,false ,f,0.0
18836,false ,a,0.0
18837,false ,l,0.0
18838,false ,s,0.0
18839,false ,e,0.0
18840,false , ,0.0
18841,Class ,C,0.0
18842,Class ,l,0.0
18843,Class ,a,0.0
18844,Class ,s,0.0
18845,Class ,s,0.0
18846,Class , ,0.0
18847,do ,d,0.0
18848,do ,o,0.0
18849,do , ,0.0
18850,deinit ,d,0.1428571428571428
18851,deinit ,e,0.1428571428571428
18852,deinit ,i,0.1428571428571428
18853,deinit ,n,0.1428571428571428
18854,deinit ,e,0.1428571428571428
18855,deinit ,i,0.1428571428571428
18856,deinit ,t,0.1428571428571428
18857,deinit , ,0.1428571428571428
18858,set,s,0.0
18859,set,e,0.0
18860,set,t,0.0
18861,do ,d,0.0
18862,do ,o,0.0
18863,do , ,0.0
18864,Math.pow() ,M,0.2727272727272727
18865,Math.pow() ,a,0.2727272727272727
18866,Math.pow() ,t,0.2727272727272727
18867,Math.pow() ,h,0.2727272727272727
18868,Math.pow() ,.,0.2727272727272727
18869,Math.pow() ,y,0.2727272727272727
18870,Math.pow() ,w,0.2727272727272727
18871,Math.pow() ,p,0.2727272727272727
18872,Math.pow() ,o,0.2727272727272727
18873,Math.pow() ,s,0.2727272727272727
18874,Math.pow() ,w,0.2727272727272727
18875,Math.pow() ,(,0.2727272727272727
18876,Math.pow() ,),0.2727272727272727
18877,Math.pow() , ,0.2727272727272727
18878,async ,a,0.16666666666666674
18879,async ,s,0.16666666666666674
18880,async ,y,0.16666666666666674
18881,async ,n,0.16666666666666674
18882,async ,d,0.16666666666666674
18883,async ,c,0.16666666666666674
18884,async , ,0.16666666666666674
18885,onreset ,o,0.0
18886,onreset ,n,0.0
18887,onreset ,r,0.0
18888,onreset ,e,0.0
18889,onreset ,s,0.0
18890,onreset ,e,0.0
18891,onreset ,t,0.0
18892,onreset , ,0.0
18893,function ,r,0.11111111111111116
18894,function ,f,0.11111111111111116
18895,function ,u,0.11111111111111116
18896,function ,n,0.11111111111111116
18897,function ,c,0.11111111111111116
18898,function ,t,0.11111111111111116
18899,function ,i,0.11111111111111116
18900,function ,o,0.11111111111111116
18901,function ,n,0.11111111111111116
18902,function , ,0.11111111111111116
18903,toUpperCase() ,t,-0.7857142857142857
18904,toUpperCase() ,o,-0.7857142857142857
18905,toUpperCase() , ,-0.7857142857142857
18906,|| ,:,0.0
18907,|| ,:,0.0
18908,|| , ,0.0
18909,finally ,t,0.125
18910,finally ,f,0.125
18911,finally ,i,0.125
18912,finally ,n,0.125
18913,finally ,a,0.125
18914,finally ,l,0.125
18915,finally ,l,0.125
18916,finally ,y,0.125
18917,finally , ,0.125
18918,firstChild ,f,0.0
18919,firstChild ,i,0.0
18920,firstChild ,r,0.0
18921,firstChild ,s,0.0
18922,firstChild ,t,0.0
18923,firstChild ,C,0.0
18924,firstChild ,h,0.0
18925,firstChild ,i,0.0
18926,firstChild ,l,0.0
18927,firstChild ,d,0.0
18928,firstChild , ,0.0
18929,&&,&,0.0
18930,&&,&,0.0
18931,toUpperCase() ,t,0.0
18932,toUpperCase() ,o,0.0
18933,toUpperCase() ,U,0.0
18934,toUpperCase() ,p,0.0
18935,toUpperCase() ,p,0.0
18936,toUpperCase() ,e,0.0
18937,toUpperCase() ,r,0.0
18938,toUpperCase() ,C,0.0
18939,toUpperCase() ,a,0.0
18940,toUpperCase() ,s,0.0
18941,toUpperCase() ,e,0.0
18942,toUpperCase() ,(,0.0
18943,toUpperCase() ,),0.0
18944,toUpperCase() , ,0.0
18945,NaN ,N,0.25
18946,NaN ,A,0.25
18947,NaN ,a,0.25
18948,NaN ,N,0.25
18949,NaN , ,0.25
18950,jQuery ,j,0.0
18951,jQuery ,Q,0.0
18952,jQuery ,u,0.0
18953,jQuery ,e,0.0
18954,jQuery ,r,0.0
18955,jQuery ,y,0.0
18956,jQuery , ,0.0
18957,Object.assign() ,O,0.0
18958,Object.assign() ,b,0.0
18959,Object.assign() ,j,0.0
18960,Object.assign() ,e,0.0
18961,Object.assign() ,c,0.0
18962,Object.assign() ,t,0.0
18963,Object.assign() ,.,0.0
18964,Object.assign() ,a,0.0
18965,Object.assign() ,s,0.0
18966,Object.assign() ,s,0.0
18967,Object.assign() ,i,0.0
18968,Object.assign() ,g,0.0
18969,Object.assign() ,n,0.0
18970,Object.assign() ,(,0.0
18971,Object.assign() ,),0.0
18972,Object.assign() , ,0.0
18973,use ,u,0.0
18974,use ,s,0.0
18975,use ,e,0.0
18976,use , ,0.0
18977,strict ,s,0.0
18978,strict ,t,0.0
18979,strict ,r,0.0
18980,strict ,i,0.0
18981,strict ,c,0.0
18982,strict ,t,0.0
18983,strict , ,0.0
18984,for ,f,0.0
18985,for ,o,0.0
18986,for ,r,0.0
18987,for , ,0.0
18988,else ,e,0.0
18989,else ,l,0.0
18990,else ,s,0.0
18991,else ,e,0.0
18992,else , ,0.0
18993,try ,r,0.25
18994,try ,t,0.25
18995,try ,r,0.25
18996,try ,y,0.25
18997,try , ,0.25
18998,jQuery ,:,-0.5714285714285714
18999,jQuery ,:,-0.5714285714285714
19000,jQuery , ,-0.5714285714285714
19001,in ,i,0.0
19002,in ,n,0.0
19003,in , ,0.0
19004,${j} ,$,0.19999999999999996
19005,${j} ,{,0.19999999999999996
19006,${j} ,n,0.19999999999999996
19007,${j} ,j,0.19999999999999996
19008,${j} ,},0.19999999999999996
19009,${j} , ,0.19999999999999996
19010,typeof ,t,0.1428571428571428
19011,typeof ,y,0.1428571428571428
19012,typeof ,p,0.1428571428571428
19013,typeof ,e,0.1428571428571428
19014,typeof ,r,0.1428571428571428
19015,typeof ,o,0.1428571428571428
19016,typeof ,f,0.1428571428571428
19017,typeof , ,0.1428571428571428
19018,if ,i,0.0
19019,if ,f,0.0
19020,if , ,0.0
19021,console ,o,0.625
19022,console ,c,0.625
19023,console ,s,0.625
19024,console ,c,0.625
19025,console ,o,0.625
19026,console ,s,0.625
19027,console ,n,0.625
19028,console ,n,0.625
19029,console ,s,0.625
19030,console ,o,0.625
19031,console ,l,0.625
19032,console ,e,0.625
19033,console , ,0.625
19034,firstChild ,f,0.2727272727272727
19035,firstChild ,i,0.2727272727272727
19036,firstChild ,s,0.2727272727272727
19037,firstChild ,r,0.2727272727272727
19038,firstChild ,t,0.2727272727272727
19039,firstChild ,r,0.2727272727272727
19040,firstChild ,s,0.2727272727272727
19041,firstChild ,t,0.2727272727272727
19042,firstChild ,C,0.2727272727272727
19043,firstChild ,h,0.2727272727272727
19044,firstChild ,i,0.2727272727272727
19045,firstChild ,l,0.2727272727272727
19046,firstChild ,d,0.2727272727272727
19047,firstChild , ,0.2727272727272727
19048,onkeydown ,o,0.19999999999999996
19049,onkeydown ,n,0.19999999999999996
19050,onkeydown ,j,0.19999999999999996
19051,onkeydown ,e,0.19999999999999996
19052,onkeydown ,k,0.19999999999999996
19053,onkeydown ,e,0.19999999999999996
19054,onkeydown ,y,0.19999999999999996
19055,onkeydown ,d,0.19999999999999996
19056,onkeydown ,o,0.19999999999999996
19057,onkeydown ,w,0.19999999999999996
19058,onkeydown ,n,0.19999999999999996
19059,onkeydown , ,0.19999999999999996
19060,Math.trunc() ,M,0.07692307692307687
19061,Math.trunc() ,a,0.07692307692307687
19062,Math.trunc() ,t,0.07692307692307687
19063,Math.trunc() ,h,0.07692307692307687
19064,Math.trunc() ,.,0.07692307692307687
19065,Math.trunc() ,t,0.07692307692307687
19066,Math.trunc() ,u,0.07692307692307687
19067,Math.trunc() ,r,0.07692307692307687
19068,Math.trunc() ,u,0.07692307692307687
19069,Math.trunc() ,n,0.07692307692307687
19070,Math.trunc() ,c,0.07692307692307687
19071,Math.trunc() ,(,0.07692307692307687
19072,Math.trunc() ,),0.07692307692307687
19073,Math.trunc() , ,0.07692307692307687
19074,undefined ,l,0.5
19075,undefined ,u,0.5
19076,undefined ,n,0.5
19077,undefined ,d,0.5
19078,undefined ,e,0.5
19079,undefined ,f,0.5
19080,undefined ,i,0.5
19081,undefined ,n,0.5
19082,undefined ,r,0.5
19083,undefined ,e,0.5
19084,undefined ,e,0.5
19085,undefined ,h,0.5
19086,undefined ,k,0.5
19087,undefined ,d,0.5
19088,undefined , ,0.5
19089,false,f,0.0
19090,false,a,0.0
19091,false,l,0.0
19092,false,s,0.0
19093,false,e,0.0
19094,Math.round() ,M,0.0
19095,Math.round() ,a,0.0
19096,Math.round() ,t,0.0
19097,Math.round() ,h,0.0
19098,Math.round() ,.,0.0
19099,Math.round() ,r,0.0
19100,Math.round() ,o,0.0
19101,Math.round() ,u,0.0
19102,Math.round() ,n,0.0
19103,Math.round() ,d,0.0
19104,Math.round() ,(,0.0
19105,Math.round() ,),0.0
19106,Math.round() , ,0.0
19107,includes() ,i,0.09090909090909083
19108,includes() ,n,0.09090909090909083
19109,includes() ,c,0.09090909090909083
19110,includes() ,u,0.09090909090909083
19111,includes() ,l,0.09090909090909083
19112,includes() ,u,0.09090909090909083
19113,includes() ,d,0.09090909090909083
19114,includes() ,e,0.09090909090909083
19115,includes() ,s,0.09090909090909083
19116,includes() ,(,0.09090909090909083
19117,includes() ,),0.09090909090909083
19118,includes() , ,0.09090909090909083
19119,oninput ,o,0.0
19120,oninput ,n,0.0
19121,oninput ,i,0.0
19122,oninput ,n,0.0
19123,oninput ,p,0.0
19124,oninput ,u,0.0
19125,oninput ,t,0.0
19126,oninput , ,0.0
19127,object ,o,0.0
19128,object ,b,0.0
19129,object ,j,0.0
19130,object ,e,0.0
19131,object ,c,0.0
19132,object ,t,0.0
19133,object , ,0.0
19134,parseFloat() ,p,-0.15384615384615385
19135,parseFloat() ,a,-0.15384615384615385
19136,parseFloat() ,s,-0.15384615384615385
19137,parseFloat() ,f,-0.15384615384615385
19138,parseFloat() ,s,-0.15384615384615385
19139,parseFloat() ,e,-0.15384615384615385
19140,parseFloat() ,s,-0.15384615384615385
19141,parseFloat() ,r,-0.15384615384615385
19142,parseFloat() ,s,-0.15384615384615385
19143,parseFloat() ,e,-0.15384615384615385
19144,parseFloat() , ,-0.15384615384615385
19145,includes() ,i,0.0
19146,includes() ,n,0.0
19147,includes() ,c,0.0
19148,includes() ,l,0.0
19149,includes() ,u,0.0
19150,includes() ,d,0.0
19151,includes() ,e,0.0
19152,includes() ,s,0.0
19153,includes() ,(,0.0
19154,includes() ,),0.0
19155,includes() , ,0.0
19156,trim() ,t,0.0
19157,trim() ,r,0.0
19158,trim() ,i,0.0
19159,trim() ,m,0.0
19160,trim() ,(,0.0
19161,trim() ,),0.0
19162,trim() , ,0.0
19163,onmouseenter ,o,0.0
19164,onmouseenter ,n,0.0
19165,onmouseenter ,m,0.0
19166,onmouseenter ,o,0.0
19167,onmouseenter ,u,0.0
19168,onmouseenter ,s,0.0
19169,onmouseenter ,e,0.0
19170,onmouseenter ,e,0.0
19171,onmouseenter ,n,0.0
19172,onmouseenter ,t,0.0
19173,onmouseenter ,e,0.0
19174,onmouseenter ,r,0.0
19175,onmouseenter , ,0.0
19176,this ,t,0.0
19177,this ,h,0.0
19178,this ,i,0.0
19179,this ,s,0.0
19180,this , ,0.0
19181,new ,n,0.5
19182,new ,u,0.5
19183,new ,w,0.5
19184,new ,e,0.5
19185,new ,w,0.5
19186,new , ,0.5
19187,Object(),O,0.0
19188,Object(),b,0.0
19189,Object(),j,0.0
19190,Object(),e,0.0
19191,Object(),c,0.0
19192,Object(),t,0.0
19193,Object(),(,0.0
19194,Object(),),0.0
19195,console ,c,-0.125
19196,console ,o,-0.125
19197,console ,n,-0.125
19198,console ,s,-0.125
19199,console ,o,-0.125
19200,console ,e,-0.125
19201,console , ,-0.125
19202,Math.ceil() ,M,0.16666666666666674
19203,Math.ceil() ,a,0.16666666666666674
19204,Math.ceil() ,t,0.16666666666666674
19205,Math.ceil() ,h,0.16666666666666674
19206,Math.ceil() ,.,0.16666666666666674
19207,Math.ceil() ,c,0.16666666666666674
19208,Math.ceil() ,e,0.16666666666666674
19209,Math.ceil() ,u,0.16666666666666674
19210,Math.ceil() ,i,0.16666666666666674
19211,Math.ceil() ,i,0.16666666666666674
19212,Math.ceil() ,l,0.16666666666666674
19213,Math.ceil() ,(,0.16666666666666674
19214,Math.ceil() ,),0.16666666666666674
19215,Math.ceil() , ,0.16666666666666674
19216,${i} ,$,0.0
19217,${i} ,{,0.0
19218,${i} ,i,0.0
19219,${i} ,},0.0
19220,${i} , ,0.0
19221,label ,l,0.33333333333333326
19222,label ,j,0.33333333333333326
19223,label ,a,0.33333333333333326
19224,label ,a,0.33333333333333326
19225,label ,b,0.33333333333333326
19226,label ,e,0.33333333333333326
19227,label ,j,0.33333333333333326
19228,label , ,0.33333333333333326
19229,do ,d,0.0
19230,do ,o,0.0
19231,do , ,0.0
19232,return ,r,0.1428571428571428
19233,return ,e,0.1428571428571428
19234,return ,r,0.1428571428571428
19235,return ,t,0.1428571428571428
19236,return ,u,0.1428571428571428
19237,return ,r,0.1428571428571428
19238,return ,n,0.1428571428571428
19239,return , ,0.1428571428571428
19240,object ,o,0.1428571428571428
19241,object ,b,0.1428571428571428
19242,object ,j,0.1428571428571428
19243,object ,e,0.1428571428571428
19244,object ,d,0.1428571428571428
19245,object ,c,0.1428571428571428
19246,object ,t,0.1428571428571428
19247,object , ,0.1428571428571428
19248,throw ,t,0.0
19249,throw ,h,0.0
19250,throw ,r,0.0
19251,throw ,o,0.0
19252,throw ,w,0.0
19253,throw , ,0.0
19254,typeof ,t,0.0
19255,typeof ,y,0.0
19256,typeof ,p,0.0
19257,typeof ,e,0.0
19258,typeof ,o,0.0
19259,typeof ,f,0.0
19260,typeof , ,0.0
19261,||,:,0.5
19262,||,|,0.5
19263,||,|,0.5
19264,do ,d,0.0
19265,do ,o,0.0
19266,do , ,0.0
19267,use ,u,0.0
19268,use ,s,0.0
19269,use ,e,0.0
19270,use , ,0.0
19271,strict ,s,0.0
19272,strict ,t,0.0
19273,strict ,r,0.0
19274,strict ,i,0.0
19275,strict ,c,0.0
19276,strict ,t,0.0
19277,strict , ,0.0
19278,Object.is() ,O,-0.41666666666666663
19279,Object.is() ,b,-0.41666666666666663
19280,Object.is() ,j,-0.41666666666666663
19281,Object.is() ,e,-0.41666666666666663
19282,Object.is() ,c,-0.41666666666666663
19283,Object.is() ,t,-0.41666666666666663
19284,Object.is() , ,-0.41666666666666663
19285,startsWith() ,s,0.0
19286,startsWith() ,t,0.0
19287,startsWith() ,a,0.0
19288,startsWith() ,r,0.0
19289,startsWith() ,t,0.0
19290,startsWith() ,s,0.0
19291,startsWith() ,W,0.0
19292,startsWith() ,i,0.0
19293,startsWith() ,t,0.0
19294,startsWith() ,h,0.0
19295,startsWith() ,(,0.0
19296,startsWith() ,),0.0
19297,startsWith() , ,0.0
19298,do ,d,0.0
19299,do ,o,0.0
19300,do , ,0.0
19301,ondblclick ,o,0.18181818181818188
19302,ondblclick ,n,0.18181818181818188
19303,ondblclick ,d,0.18181818181818188
19304,ondblclick ,b,0.18181818181818188
19305,ondblclick ,j,0.18181818181818188
19306,ondblclick ,l,0.18181818181818188
19307,ondblclick ,c,0.18181818181818188
19308,ondblclick ,l,0.18181818181818188
19309,ondblclick ,i,0.18181818181818188
19310,ondblclick ,c,0.18181818181818188
19311,ondblclick ,e,0.18181818181818188
19312,ondblclick ,k,0.18181818181818188
19313,ondblclick , ,0.18181818181818188
19314,undefined ,u,0.0
19315,undefined ,n,0.0
19316,undefined ,d,0.0
19317,undefined ,e,0.0
19318,undefined ,f,0.0
19319,undefined ,i,0.0
19320,undefined ,n,0.0
19321,undefined ,e,0.0
19322,undefined ,d,0.0
19323,undefined , ,0.0
19324,use ,u,0.0
19325,use ,s,0.0
19326,use ,e,0.0
19327,use , ,0.0
19328,strict,s,0.0
19329,strict,t,0.0
19330,strict,r,0.0
19331,strict,i,0.0
19332,strict,c,0.0
19333,strict,t,0.0
19334,Object.assign() ,O,0.0625
19335,Object.assign() ,b,0.0625
19336,Object.assign() ,j,0.0625
19337,Object.assign() ,e,0.0625
19338,Object.assign() ,c,0.0625
19339,Object.assign() ,d,0.0625
19340,Object.assign() ,t,0.0625
19341,Object.assign() ,.,0.0625
19342,Object.assign() ,a,0.0625
19343,Object.assign() ,s,0.0625
19344,Object.assign() ,s,0.0625
19345,Object.assign() ,i,0.0625
19346,Object.assign() ,g,0.0625
19347,Object.assign() ,n,0.0625
19348,Object.assign() ,(,0.0625
19349,Object.assign() ,),0.0625
19350,Object.assign() , ,0.0625
19351,substring() ,s,0.16666666666666674
19352,substring() ,u,0.16666666666666674
19353,substring() ,b,0.16666666666666674
19354,substring() ,s,0.16666666666666674
19355,substring() ,t,0.16666666666666674
19356,substring() ,i,0.16666666666666674
19357,substring() ,r,0.16666666666666674
19358,substring() ,i,0.16666666666666674
19359,substring() ,n,0.16666666666666674
19360,substring() ,t,0.16666666666666674
19361,substring() ,g,0.16666666666666674
19362,substring() ,(,0.16666666666666674
19363,substring() ,),0.16666666666666674
19364,substring() , ,0.16666666666666674
19365,event ,e,0.0
19366,event ,v,0.0
19367,event ,e,0.0
19368,event ,n,0.0
19369,event ,t,0.0
19370,event , ,0.0
19371,includes() ,i,0.18181818181818188
19372,includes() ,n,0.18181818181818188
19373,includes() ,c,0.18181818181818188
19374,includes() ,l,0.18181818181818188
19375,includes() ,e,0.18181818181818188
19376,includes() ,u,0.18181818181818188
19377,includes() ,l,0.18181818181818188
19378,includes() ,d,0.18181818181818188
19379,includes() ,e,0.18181818181818188
19380,includes() ,s,0.18181818181818188
19381,includes() ,(,0.18181818181818188
19382,includes() ,),0.18181818181818188
19383,includes() , ,0.18181818181818188
19384,ondblclick ,o,0.09090909090909083
19385,ondblclick ,n,0.09090909090909083
19386,ondblclick ,b,0.09090909090909083
19387,ondblclick ,d,0.09090909090909083
19388,ondblclick ,b,0.09090909090909083
19389,ondblclick ,l,0.09090909090909083
19390,ondblclick ,c,0.09090909090909083
19391,ondblclick ,l,0.09090909090909083
19392,ondblclick ,i,0.09090909090909083
19393,ondblclick ,c,0.09090909090909083
19394,ondblclick ,k,0.09090909090909083
19395,ondblclick , ,0.09090909090909083
19396,${j} ,$,0.0
19397,${j} ,{,0.0
19398,${j} ,j,0.0
19399,${j} ,},0.0
19400,${j} , ,0.0
19401,const ,c,0.16666666666666674
19402,const ,o,0.16666666666666674
19403,const ,s,0.16666666666666674
19404,const ,n,0.16666666666666674
19405,const ,s,0.16666666666666674
19406,const ,t,0.16666666666666674
19407,const , ,0.16666666666666674
19408,continue ,c,0.22222222222222232
19409,continue ,o,0.22222222222222232
19410,continue ,t,0.22222222222222232
19411,continue ,i,0.22222222222222232
19412,continue ,n,0.22222222222222232
19413,continue ,t,0.22222222222222232
19414,continue ,i,0.22222222222222232
19415,continue ,n,0.22222222222222232
19416,continue ,u,0.22222222222222232
19417,continue ,e,0.22222222222222232
19418,continue , ,0.22222222222222232
19419,Math.floor() ,M,0.15384615384615374
19420,Math.floor() ,a,0.15384615384615374
19421,Math.floor() ,t,0.15384615384615374
19422,Math.floor() ,h,0.15384615384615374
19423,Math.floor() ,.,0.15384615384615374
19424,Math.floor() ,p,0.15384615384615374
19425,Math.floor() ,l,0.15384615384615374
19426,Math.floor() ,f,0.15384615384615374
19427,Math.floor() ,l,0.15384615384615374
19428,Math.floor() ,o,0.15384615384615374
19429,Math.floor() ,o,0.15384615384615374
19430,Math.floor() ,r,0.15384615384615374
19431,Math.floor() ,(,0.15384615384615374
19432,Math.floor() ,),0.15384615384615374
19433,Math.floor() , ,0.15384615384615374
19434,&&,&,0.0
19435,&&,&,0.0
19436,onclick ,n,0.625
19437,onclick ,o,0.625
19438,onclick ,n,0.625
19439,onclick ,o,0.625
19440,onclick ,n,0.625
19441,onclick ,c,0.625
19442,onclick ,l,0.625
19443,onclick ,i,0.625
19444,onclick ,e,0.625
19445,onclick ,c,0.625
19446,onclick ,h,0.625
19447,onclick ,k,0.625
19448,onclick , ,0.625
19449,delete ,d,0.0
19450,delete ,e,0.0
19451,delete ,l,0.0
19452,delete ,e,0.0
19453,delete ,t,0.0
19454,delete ,e,0.0
19455,delete , ,0.0
19456,indexOf() ,i,0.0
19457,indexOf() ,n,0.0
19458,indexOf() ,d,0.0
19459,indexOf() ,e,0.0
19460,indexOf() ,x,0.0
19461,indexOf() ,O,0.0
19462,indexOf() ,f,0.0
19463,indexOf() ,(,0.0
19464,indexOf() ,),0.0
19465,indexOf() , ,0.0
19466,${i} ,$,0.0
19467,${i} ,{,0.0
19468,${i} ,i,0.0
19469,${i} ,},0.0
19470,${i} , ,0.0
19471,let ,l,0.25
19472,let ,j,0.25
19473,let ,e,0.25
19474,let ,t,0.25
19475,let , ,0.25
19476,oninvalid ,o,0.19999999999999996
19477,oninvalid ,n,0.19999999999999996
19478,oninvalid ,i,0.19999999999999996
19479,oninvalid ,n,0.19999999999999996
19480,oninvalid ,v,0.19999999999999996
19481,oninvalid ,a,0.19999999999999996
19482,oninvalid ,i,0.19999999999999996
19483,oninvalid ,l,0.19999999999999996
19484,oninvalid ,j,0.19999999999999996
19485,oninvalid ,i,0.19999999999999996
19486,oninvalid ,d,0.19999999999999996
19487,oninvalid , ,0.19999999999999996
19488,parseInt() ,p,0.09090909090909083
19489,parseInt() ,a,0.09090909090909083
19490,parseInt() ,s,0.09090909090909083
19491,parseInt() ,r,0.09090909090909083
19492,parseInt() ,s,0.09090909090909083
19493,parseInt() ,e,0.09090909090909083
19494,parseInt() ,I,0.09090909090909083
19495,parseInt() ,n,0.09090909090909083
19496,parseInt() ,t,0.09090909090909083
19497,parseInt() ,(,0.09090909090909083
19498,parseInt() ,),0.09090909090909083
19499,parseInt() , ,0.09090909090909083
19500,substring() ,s,0.0
19501,substring() ,u,0.0
19502,substring() ,b,0.0
19503,substring() ,s,0.0
19504,substring() ,t,0.0
19505,substring() ,r,0.0
19506,substring() ,i,0.0
19507,substring() ,n,0.0
19508,substring() ,g,0.0
19509,substring() ,(,0.0
19510,substring() ,),0.0
19511,substring() , ,0.0
19512,nodeType ,o,0.22222222222222232
19513,nodeType ,n,0.22222222222222232
19514,nodeType ,o,0.22222222222222232
19515,nodeType ,d,0.22222222222222232
19516,nodeType ,e,0.22222222222222232
19517,nodeType ,B,0.22222222222222232
19518,nodeType ,T,0.22222222222222232
19519,nodeType ,y,0.22222222222222232
19520,nodeType ,p,0.22222222222222232
19521,nodeType ,e,0.22222222222222232
19522,nodeType , ,0.22222222222222232
19523,case,s,1.0
19524,case,d,1.0
19525,case,s,1.0
19526,case,c,1.0
19527,case,a,1.0
19528,case,s,1.0
19529,case,f,1.0
19530,case,e,1.0
19531,title ,t,0.0
19532,title ,i,0.0
19533,title ,t,0.0
19534,title ,l,0.0
19535,title ,e,0.0
19536,title , ,0.0
19537,reverse ,r,0.375
19538,reverse ,e,0.375
19539,reverse ,v,0.375
19540,reverse ,e,0.375
19541,reverse ,r,0.375
19542,reverse ,t,0.375
19543,reverse ,s,0.375
19544,reverse ,e,0.375
19545,reverse ,s,0.375
19546,reverse ,e,0.375
19547,reverse , ,0.375
19548,split ,s,0.0
19549,split ,p,0.0
19550,split ,l,0.0
19551,split ,i,0.0
19552,split ,t,0.0
19553,split , ,0.0
19554,ljust ,l,0.0
19555,ljust ,j,0.0
19556,ljust ,u,0.0
19557,ljust ,s,0.0
19558,ljust ,t,0.0
19559,ljust , ,0.0
19560,swapcase ,s,0.11111111111111116
19561,swapcase ,w,0.11111111111111116
19562,swapcase ,a,0.11111111111111116
19563,swapcase ,p,0.11111111111111116
19564,swapcase ,s,0.11111111111111116
19565,swapcase ,c,0.11111111111111116
19566,swapcase ,a,0.11111111111111116
19567,swapcase ,s,0.11111111111111116
19568,swapcase ,e,0.11111111111111116
19569,swapcase , ,0.11111111111111116
19570,for ,f,0.0
19571,for ,o,0.0
19572,for ,r,0.0
19573,for , ,0.0
19574,complex ,c,0.0
19575,complex ,o,0.0
19576,complex ,m,0.0
19577,complex ,p,0.0
19578,complex ,l,0.0
19579,complex ,e,0.0
19580,complex ,c,0.0
19581,complex , ,0.0
19582,update ,l,0.1428571428571428
19583,update ,u,0.1428571428571428
19584,update ,p,0.1428571428571428
19585,update ,d,0.1428571428571428
19586,update ,a,0.1428571428571428
19587,update ,t,0.1428571428571428
19588,update ,e,0.1428571428571428
19589,update , ,0.1428571428571428
19590,oct ,o,0.0
19591,oct ,c,0.0
19592,oct ,t,0.0
19593,oct , ,0.0
19594,lambda,l,0.33333333333333326
19595,lambda,j,0.33333333333333326
19596,lambda,a,0.33333333333333326
19597,lambda,a,0.33333333333333326
19598,lambda,m,0.33333333333333326
19599,lambda,b,0.33333333333333326
19600,lambda,d,0.33333333333333326
19601,lambda,a,0.33333333333333326
19602,isdecimal ,i,0.0
19603,isdecimal ,s,0.0
19604,isdecimal ,d,0.0
19605,isdecimal ,e,0.0
19606,isdecimal ,c,0.0
19607,isdecimal ,i,0.0
19608,isdecimal ,m,0.0
19609,isdecimal ,a,0.0
19610,isdecimal ,l,0.0
19611,isdecimal , ,0.0
19612,memoryview ,m,0.18181818181818188
19613,memoryview ,e,0.18181818181818188
19614,memoryview ,m,0.18181818181818188
19615,memoryview ,o,0.18181818181818188
19616,memoryview ,p,0.18181818181818188
19617,memoryview ,r,0.18181818181818188
19618,memoryview ,y,0.18181818181818188
19619,memoryview ,v,0.18181818181818188
19620,memoryview ,i,0.18181818181818188
19621,memoryview ,e,0.18181818181818188
19622,memoryview ,f,0.18181818181818188
19623,memoryview ,w,0.18181818181818188
19624,memoryview , ,0.18181818181818188
19625,filter ,p,0.2857142857142858
19626,filter ,i,0.2857142857142858
19627,filter ,f,0.2857142857142858
19628,filter ,i,0.2857142857142858
19629,filter ,l,0.2857142857142858
19630,filter ,t,0.2857142857142858
19631,filter ,e,0.2857142857142858
19632,filter ,r,0.2857142857142858
19633,filter , ,0.2857142857142858
19634,hasattr ,h,0.0
19635,hasattr ,a,0.0
19636,hasattr ,s,0.0
19637,hasattr ,a,0.0
